Ocupação;Quantitativo;Porcentagem;Ano
Operador de Instalação de Produção de Energia Elétrica e Nuclear;39;0,0001;2020
Ator e Diretor de Espetáculos Públicos;167;0,0003;2020
Alfaiate e Costureiro;423;0,0008;2020
Relojoeiro e Montador de Instrumento de Precisão;28;0,0001;2020
Produtor de Espetáculos Públicos;308;0,0006;2020
Maquinista e Foguista de Embarcações e Assemelhados;27;0;2020
Operador de Equipamento Médico e Odontológico;29;0,0001;2020
Fiandeiro, Tecelão, Tingidor e Assemelhados;33;0,0001;2020
Trabalhador de Usinagem de Metais;47;0,0001;2020
Demonstrador;16;0;2020
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;39;0,0001;2020
Chapeleiro;4;0;2020
Estatístico;5;0;2020
Controlador de Tráfego Aéreo;1;0;2020
Frentista;835;0,0018;2024
Estudante, Bolsista, Estagiário e Assemelhados;4628;0,01;2024
Carpinteiro, Marceneiro e Assemelhados;934;0,002;2024
Técnico de Mecânica;182;0,0004;2024
Cantor e Compositor;591;0,0013;2024
Técnico em Informática;350;0,0008;2024
Pecuarista;1628;0,0035;2024
Garçom;342;0,0007;2024
Publicitário;443;0,001;2024
Padeiro, Confeiteiro e Assemelhados;860;0,0019;2024
Técnico em Edificações;132;0,0003;2024
Artista Plástico e Assemelhados;176;0,0004;2024
TAXISTA E MOTORISTA PARTICULAR;89;0,0002;2024
Historiador;61;0,0001;2024
Zootecnista;79;0,0002;2024
Funileiro;208;0,0004;2024
Tradutor, Intérprete e Filólogo;21;0;2024
Paramédico;6;0;2024
Sociólogo;75;0,0002;2024
Estivador, Carregador e Assemelhados;48;0,0001;2024
Técnico de Biologia;10;0;2024
Empresário;35369;0,0763;2024
Supervisor, Inspetor e Agente de Compras e Vendas;503;0,0011;2024
Cabeleireiro e Barbeiro;3489;0,0075;2024
Sacerdote ou Membro de Ordem ou Seita Religiosa;665;0,0014;2024
Bancário e Economiário;463;0,001;2024
Comunicólogo;119;0,0003;2024
Policial Civil;829;0,0018;2024
Lavandeiro, Tintureiro e Assemelhados;36;0,0001;2024
Trabalhador Metalúrgico e Siderúrgico;236;0,0005;2024
Trabalhador em Atividade de Processamento Químico;10;0;2024
Guia de Turismo;124;0,0003;2024
Modelo;30;0,0001;2024
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);42;0,0001;2024
Nutricionista e Assemelhados;360;0,0008;2024
Montador de Máquinas;41;0,0001;2024
Leiloeiro, Avaliador e Assemelhados;18;0;2024
Agenciador de Propaganda;62;0,0001;2024
Office-Boy e Contínuo;36;0,0001;2024
Guardador de Veículos;5;0;2024
Vendedor de Comércio Varejista e Atacadista;3837;0,0083;2024
Artesão;756;0,0016;2024
Economista Doméstico;9;0;2024
Professor e Instrutor de Formação Profissional;1146;0,0025;2024
Agente Postal;189;0,0004;2024
Químico;53;0,0001;2024
Tabelião;28;0,0001;2024
Agente de Viagem;81;0,0002;2024
Senador;4;0;2024
Comissário de Bordo;6;0;2024
Petroleiro;12;0;2024
AGENTE DE VIAGEM E GUIA DE TURISMO;25;0,0001;2024
Físico;5;0;2024
Corretor de Imóveis, Seguros, Títulos e Valores;2443;0,0053;2024
Enfermeiro;4079;0,0088;2024
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);4422;0,0095;2024
Vigilante;3366;0,0073;2024
Almoxarife;249;0,0005;2024
Escultor e Pintor;100;0,0002;2024
Serventuário de Justiça;90;0,0002;2024
Estofador;39;0,0001;2024
Salva-Vidas;34;0,0001;2024
Lanterneiro e Pintor de Veículos;91;0,0002;2024
Capitalista de Ativos Financeiros;12;0;2024
Artista de Circo;17;0;2024
Detetive Particular;5;0;2024
Aposentado (Exceto Servidor Público);17484;0,0377;2024
Motorista Particular;5005;0,0108;2024
Faxineiro;898;0,0019;2024
Técnico de Eletricidade, Eletrônica e Telecomunicações;679;0,0015;2024
Trabalhador de Artes Gráficas;45;0,0001;2024
Prefeito;2081;0,0045;2024
Leiturista;54;0,0001;2024
Auxiliar de Laboratório;129;0,0003;2024
Carvoeiro;15;0;2024
Meteorologista;2;0;2024
Engraxate;6;0;2024
PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA, FAXINEIRO E ZELADOR;82;0,0002;2024
Servidor Público Civil Aposentado;1309;0,0028;2024
Contador;1682;0,0036;2024
PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;1394;0,003;2024
Pescador;2352;0,0051;2024
Taxista;1216;0,0026;2024
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;326;0,0007;2024
Operador de Equipamento de Rádio, Televisão, Som e Cinema;80;0,0002;2024
Atleta Profissional e Técnico em Desportos;216;0,0005;2024
Militar Reformado;1185;0,0026;2024
Trabalhador de Hotelaria;48;0,0001;2024
Trabalhador de Fabricação de Produtos de Borracha e Plástico;17;0;2024
Desenhista;88;0,0002;2024
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;15;0;2024
Joalheiro e Ourives;13;0;2024
Dona de Casa;12456;0,0269;2024
Policial Militar;2805;0,0061;2024
Médico;2486;0,0054;2024
Agente Administrativo;3117;0,0067;2024
Assistente Social;2183;0,0047;2024
Gerente;2073;0,0045;2024
Manicure e Maquilador;689;0,0015;2024
Gari ou Lixeiro;432;0,0009;2024
Operador de Aparelhos de Produção Industrial;851;0,0018;2024
Analista de Sistemas;299;0,0006;2024
Jardineiro;358;0,0008;2024
Economista;247;0,0005;2024
Tapeceiro;62;0,0001;2024
Antropólogo;12;0;2024
Oceanógrafo;18;0;2024
Ceramista e Oleiro;45;0,0001;2024
Trabalhador de Fabricação de Papel e Papelão;12;0;2024
Garimpeiro;58;0,0001;2024
Matemático e Atuário;12;0;2024
Fiscal de Transporte Coletivo;14;0;2024
Recepcionista;881;0,0019;2024
Pedagogo;2522;0,0054;2024
Cozinheiro;1560;0,0034;2024
Músico;971;0,0021;2024
Fisioterapeuta e Terapeuta Ocupacional;970;0,0021;2024
Torneiro Mecânico;119;0,0003;2024
SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF;386;0,0008;2024
Fiscal;368;0,0008;2024
Secretário e Datilógrafo;288;0,0006;2024
Cobrador de Transporte Coletivo;66;0,0001;2024
BIÓLOGO E BIOMÉDICO;15;0;2024
Bombeiro e Instalador de Gás, Água, Esgoto e Assemelhados;57;0,0001;2024
Técnico de Química;53;0,0001;2024
Ferroviário;22;0;2024
Arquivista e Museólogo;11;0;2024
Servidor Público Municipal;31634;0,0683;2024
Motorista de Veículos de Transporte de Carga;4189;0,009;2024
Administrador;8569;0,0185;2024
Encanador, Soldador, Chapeador e Caldeireiro;225;0,0005;2024
Bombeiro Militar;262;0,0006;2024
Agrônomo;464;0,001;2024
Eletricista e Assemelhados;2001;0,0043;2024
Porteiro de Edifício, Ascensorista, Garagista e Zelador;424;0,0009;2024
Engenheiro;2346;0,0051;2024
Veterinário;796;0,0017;2024
Embalador, Empacotador e Assemelhados;134;0,0003;2024
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;719;0,0016;2024
Trabalhador Florestal;45;0,0001;2024
Operador de Computador;79;0,0002;2024
Escritor e Crítico;98;0,0002;2024
Comandante de Embarcações;8;0;2024
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;33;0,0001;2024
Governanta;13;0;2024
Magistrado;8;0;2024
Geólogo;15;0;2024
PRESIDENTE DA REPÚBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;4;0;2024
Professor de Ensino Médio;5429;0,0117;2024
Advogado;10305;0,0222;2024
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;2429;0,0052;2024
Programador de Computador;53;0,0001;2024
Feirante, Ambulante e Mascate;271;0,0006;2024
Atendente de Lanchonete e Restaurante;381;0,0008;2024
Digitador;109;0,0002;2024
Técnico de Laboratório e Raios X;397;0,0009;2024
Montador de Estrutura Metálica;149;0,0003;2024
Geógrafo;55;0,0001;2024
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;92;0,0002;2024
ENCANADOR,SOLDADOR,CHAPEADOR,CALDEIREIRO,MONTADOR DE ESTRUTURA METÁLIC;78;0,0002;2024
Cortador, Polidor e Gravador de Pedras;14;0;2024
Mestre e Contramestre de Embarcação;6;0;2024
Membro do Ministério Público;2;0;2024
Arqueólogo;2;0;2024
Bacteriologista e Assemelhados;2;0;2024
Mecânico de Manutenção;2701;0,0058;2024
Despachante;311;0,0007;2024
Esteticista;449;0,001;2024
Agente de Serviços Funerários e Embalsamador;105;0,0002;2024
Protético;110;0,0002;2024
ESCULTOR, PINTOR, ARTISTA PLÁSTICO E ASSEMELHADOS;66;0,0001;2024
Fonoaudiólogo;79;0,0002;2024
Ministro de Estado;6;0;2024
Trabalhador de Curtimento;2;0;2024
Vereador;26687;0,0576;2024
Auxiliar de Escritório e Assemelhados;3161;0,0068;2024
CABELEIREIRO, BARBEIRO, MANICURE, MAQUILADOR, ESTETICISTA E MASSAGISTA;816;0,0018;2024
Trabalhador Rural;7040;0,0152;2024
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;523;0,0011;2024
Diretor de Estabelecimento de Ensino;387;0,0008;2024
Decorador;118;0,0003;2024
Massagista;229;0,0005;2024
Ocupante de Cargo em Comissão;435;0,0009;2024
Astrólogo;4;0;2024
Catador de Recicláveis;175;0,0004;2024
Geofísico;2;0;2024
Farmacêutico;996;0,0021;2024
Professor de Ensino Fundamental;10079;0,0218;2024
Diretor de Empresas;146;0,0003;2024
Representante Comercial;1160;0,0025;2024
Locutor e Comentarista de Rádio e Televisão e Radialista;1112;0,0024;2024
Serralheiro;560;0,0012;2024
Trabalhador de Fabricação de Calçados e Artefatos de Couro;80;0,0002;2024
Chaveiro;69;0,0001;2024
Biomédico;166;0,0004;2024
Jornaleiro;13;0;2024
Astrônomo;60;0,0001;2024
Cientista Político;46;0,0001;2024
Coveiro;58;0,0001;2024
Coreógrafo e Bailarino;35;0,0001;2024
Produtor Agropecuário;3127;0,0067;2024
Telefonista;68;0,0001;2024
Empregado Doméstico;873;0,0019;2024
Agente de Saúde e Sanitarista;3157;0,0068;2024
Comerciário;1534;0,0033;2024
Odontólogo;1227;0,0026;2024
Industrial;395;0,0009;2024
Lavador de Veículos;139;0,0003;2024
Bibliotecário;39;0,0001;2024
Biólogo;217;0,0005;2024
Relações-Públicas;82;0,0002;2024
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;108;0,0002;2024
Membro das Forças Armadas;96;0,0002;2024
Técnico de Mineração, Metalurgia e Geologia;61;0,0001;2024
Técnico Têxtil;21;0;2024
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;3;0;2024
Motorista de Veículos de Transporte Coletivo de Passageiros;5165;0,0111;2024
Comerciante;20125;0,0434;2024
Servidor Público Estadual;4241;0,0092;2024
Psicólogo;1052;0,0023;2024
Motoboy;990;0,0021;2024
Professor de Ensino Superior;944;0,002;2024
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;170;0,0004;2024
Técnico em Agronomia e Agrimensura;475;0,001;2024
Fotógrafo e Assemelhados;437;0,0009;2024
Trabalhador de Fabricação de Roupas;221;0,0005;2024
Securitário;30;0,0001;2024
Servidor da Justiça Eleitoral;6;0;2024
Deputado;155;0,0003;2024
SENADOR, DEPUTADO E VEREADOR;38;0,0001;2024
BIBLIOTECÁRIO, ARQUIVISTA, MUSEÓLOGO E ARQUEÓLOGO;3;0;2024
Agricultor;31357;0,0677;2024
Trabalhador de Construção Civil;3132;0,0068;2024
Produtor de Espetáculos Públicos;197;0,0004;2024
Jornalista e Redator;1407;0,003;2024
Arquiteto;416;0,0009;2024
Terapeuta;358;0,0008;2024
Ator e Diretor de Espetáculos Públicos;93;0,0002;2024
Servidor Público Federal;994;0,0021;2024
Trabalhador de Usinagem de Metais;32;0,0001;2024
Alfaiate e Costureiro;299;0,0006;2024
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;25;0,0001;2024
Operador de Equipamento Médico e Odontológico;13;0;2024
Bombeiro Civil;266;0,0006;2024
Fiandeiro, Tecelão, Tingidor e Assemelhados;14;0;2024
Maquinista e Foguista de Embarcações e Assemelhados;35;0,0001;2024
Operador de Instalação de Produção de Energia Elétrica e Nuclear;27;0,0001;2024
ESTIVADOR, CARREGADOR, EMBALADOR E ASSEMELHADOS;25;0,0001;2024
Chapeleiro;5;0;2024
Relojoeiro e Montador de Instrumento de Precisão;14;0;2024
Demonstrador;9;0;2024
Estatístico;3;0;2024
